Latitude,Longitude,Crash Death Count,Crash Month,Crash Possible Injury Count,Crash Severity,Crash Suspected Serious Injury Count,Crash Time,Crash Total Injury Count,Crash Year,Day of Week,Manner of Collision,Street Name,Street Number,Surface Condition,Surface Type,Surface Width,Weather Condition,Person Age,Person Death Count,Person Ethnicity,Person Total Injury Count,Person Type,Physical Location of An Occupant,Crash ID,Crash Date
29.71839481,-95.3484631,0,11,0,B - SUSPECTED MINOR INJURY,0,1815,1,2019,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CULLEN BLVD,NO DATA,2 - WET,No Data,No Data,2 - CLOUDY,22,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17407261,11/14/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1215,1,2019,THURSDAY,ONE MOTOR VEHICLE - TURNING LEFT,MEMORIAL DR,NO DATA,2 - WET,No Data,No Data,2 - CLOUDY,No Data,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17409342,11/14/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1215,1,2019,THURSDAY,ONE MOTOR VEHICLE - TURNING LEFT,MEMORIAL DR,NO DATA,2 - WET,No Data,No Data,2 - CLOUDY,49,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17409342,11/14/2019
29.95119995,-95.42217405,0,11,1,A - SUSPECTED SERIOUS INJURY,1,1650,2,2019,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,NORTHBOROUGH DR,12593,1 - DRY,No Data,No Data,2 - CLOUDY,65,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17414409,11/14/2019
29.95119995,-95.42217405,0,11,1,A - SUSPECTED SERIOUS INJURY,1,1650,2,2019,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,NORTHBOROUGH DR,12593,1 - DRY,No Data,No Data,2 - CLOUDY,13,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17414409,11/14/2019
29.95119995,-95.42217405,0,11,1,A - SUSPECTED SERIOUS INJURY,1,1650,2,2019,THURSDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,NORTHBOROUGH DR,12593,1 - DRY,No Data,No Data,2 - CLOUDY,8,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17414409,11/14/2019
29.61140025,-95.22579991,0,11,1,C - POSSIBLE INJURY,0,1840,1,2019,FRIDAY,ONE MOTOR VEHICLE - TURNING LEFT,FUQUA ST,10700,1 - DRY,No Data,No Data,1 - CLEAR,26,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17405506,11/15/2019
29.61140025,-95.22579991,0,11,1,C - POSSIBLE INJURY,0,1840,1,2019,FRIDAY,ONE MOTOR VEHICLE - TURNING LEFT,FUQUA ST,10700,1 - DRY,No Data,No Data,1 - CLEAR,45,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17405506,11/15/2019
No Data,No Data,0,11,0,N - NOT INJURED,0,2100,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17405750,11/15/2019
No Data,No Data,0,11,0,N - NOT INJURED,0,2100,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,0,0,99 - UNKNOWN,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,17405750,11/15/2019
No Data,No Data,0,11,0,N - NOT INJURED,0,2100,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,55,0,B - BLACK,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17405750,11/15/2019
29.73742118,-95.51759246,0,11,1,C - POSSIBLE INJURY,0,1915,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM1093,8604,1 - DRY,No Data,90,1 - CLEAR,25,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17406340,11/15/2019
29.73742118,-95.51759246,0,11,1,C - POSSIBLE INJURY,0,1915,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM1093,8604,1 - DRY,No Data,90,1 - CLEAR,36,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17406340,11/15/2019
No Data,No Data,1,11,0,K - FATAL INJURY,0,2107,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CITY VIEW PL,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17406712,11/15/2019
No Data,No Data,1,11,0,K - FATAL INJURY,0,2107,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,CITY VIEW PL,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,51,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17406712,11/15/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,828,1,2019,FRIDAY,ONE MOTOR VEHICLE - BACKING,LANGFIELD RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,58,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17411116,11/15/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,828,1,2019,FRIDAY,ONE MOTOR VEHICLE - BACKING,LANGFIELD RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,22,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17411116,11/15/2019
29.72312481,-95.37862309,0,11,1,C - POSSIBLE INJURY,0,1141,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,41,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17417630,11/15/2019
29.72312481,-95.37862309,0,11,1,C - POSSIBLE INJURY,0,1141,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ALMEDA RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,75,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17417630,11/15/2019
29.82486479,-95.39591308,1,11,0,K - FATAL INJURY,0,1803,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,E 43RD ST,300,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17431886,11/15/2019
29.82486479,-95.39591308,1,11,0,K - FATAL INJURY,0,1803,0,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,E 43RD ST,300,1 - DRY,No Data,No Data,1 - CLEAR,54,1,W - WHITE,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17431886,11/15/2019
29.6823191,-95.35122692,2,11,1,K - FATAL INJURY,0,910,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,96,1 - CLEAR,50,0,W - WHITE,1,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17451293,11/15/2019
29.6823191,-95.35122692,2,11,1,K - FATAL INJURY,0,910,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,96,1 - CLEAR,43,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17451293,11/15/2019
29.6823191,-95.35122692,2,11,1,K - FATAL INJURY,0,910,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0610,NO DATA,1 - DRY,No Data,96,1 - CLEAR,73,1,W - WHITE,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17451293,11/15/2019
29.74087108,-95.46092937,0,11,1,C - POSSIBLE INJURY,0,2300,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM1093,NO DATA,99 - UNKNOWN,No Data,100,99 - UNKNOWN,No Data,0,B - BLACK,0,1 - DRIVER,99 - UNKNOWN,17457720,11/15/2019
29.74087108,-95.46092937,0,11,1,C - POSSIBLE INJURY,0,2300,1,2019,FRIDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM1093,NO DATA,99 - UNKNOWN,No Data,100,99 - UNKNOWN,51,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17457720,11/15/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,930,1,2019,SATURDAY,ONE MOTOR VEHICLE - BACKING,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,57,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17443381,11/16/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,930,1,2019,SATURDAY,ONE MOTOR VEHICLE - BACKING,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,60,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17443381,11/16/2019
29.80733162,-95.37316003,1,11,0,K - FATAL INJURY,0,100,0,2019,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,120,1 - CLEAR,22,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17476666,11/16/2019
29.80733162,-95.37316003,1,11,0,K - FATAL INJURY,0,100,0,2019,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,120,1 - CLEAR,34,1,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17476666,11/16/2019
29.80733162,-95.37316003,1,11,0,K - FATAL INJURY,0,100,0,2019,SATURDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,IH0045,NO DATA,1 - DRY,No Data,120,1 - CLEAR,34,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17476666,11/16/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17430222,11/17/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,26,0,H - HISPANIC,1,2 - PASSENGER/OCCUPANT,6 - SECOND SEAT RIGHT,17430222,11/17/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,36,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17430222,11/17/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17430222,11/17/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,34,0,H - HISPANIC,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,17430222,11/17/2019
No Data,No Data,0,11,1,A - SUSPECTED SERIOUS INJURY,1,209,3,2019,SUNDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,US0290,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17430222,11/17/2019
29.65923856,-95.26960787,0,11,1,C - POSSIBLE INJURY,0,242,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RUTHBY ST,8900,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17407941,11/18/2019
29.65923856,-95.26960787,0,11,1,C - POSSIBLE INJURY,0,242,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,RUTHBY ST,8900,1 - DRY,No Data,No Data,1 - CLEAR,46,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17407941,11/18/2019
29.65156189,-95.50843306,0,11,1,C - POSSIBLE INJURY,0,650,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,23,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17408999,11/18/2019
29.65156189,-95.50843306,0,11,1,C - POSSIBLE INJURY,0,650,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FONDREN RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,61,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17408999,11/18/2019
29.74997846,-95.47930905,0,11,1,C - POSSIBLE INJURY,0,1737,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SAN FELIPE ST,5790,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,99 - UNKNOWN,17413913,11/18/2019
29.74997846,-95.47930905,0,11,1,C - POSSIBLE INJURY,0,1737,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,SAN FELIPE ST,5790,1 - DRY,No Data,No Data,1 - CLEAR,42,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17413913,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,31,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17413951,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,16,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,6 - SECOND SEAT RIGHT,17413951,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,16,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,4 - SECOND SEAT LEFT OR MOTORCYCLE BACK PASSENGER,17413951,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,10,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,7 - THIRD SEAT LEFT,17413951,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,4,0,B - BLACK,0,2 - PASSENGER/OCCUPANT,9 - THIRD SEAT RIGHT,17413951,11/18/2019
29.73368481,-95.60700303,0,11,1,C - POSSIBLE INJURY,0,2158,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ASHFORD MEADOW DR,12600,1 - DRY,No Data,No Data,1 - CLEAR,17,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17413951,11/18/2019
29.73906295,-95.37915578,0,11,1,C - POSSIBLE INJURY,0,2100,1,2019,MONDAY,ONE MOTOR VEHICLE - BACKING,BERRY ST,997,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,99 - UNKNOWN,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17414037,11/18/2019
29.73906295,-95.37915578,0,11,1,C - POSSIBLE INJURY,0,2100,1,2019,MONDAY,ONE MOTOR VEHICLE - BACKING,BERRY ST,997,1 - DRY,No Data,No Data,1 - CLEAR,71,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17414037,11/18/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1823,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BISSONNET ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,59,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17418812,11/18/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1823,1,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BISSONNET ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,19,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17418812,11/18/2019
29.7042183,-95.49720835,0,11,0,N - NOT INJURED,0,825,0,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ROOKIN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17440290,11/18/2019
29.7042183,-95.49720835,0,11,0,N - NOT INJURED,0,825,0,2019,MONDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,ROOKIN ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,12,0,H - HISPANIC,0,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17440290,11/18/2019
29.67552469,-95.35583356,0,11,0,B - SUSPECTED MINOR INJURY,0,2250,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM0865,7701,1 - DRY,No Data,48,1 - CLEAR,57,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17413570,11/19/2019
29.67552469,-95.35583356,0,11,0,B - SUSPECTED MINOR INJURY,0,2250,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,FM0865,7701,1 - DRY,No Data,48,1 - CLEAR,48,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17413570,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1445,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BERTNER RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,32,0,B - BLACK,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17415799,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1445,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BERTNER RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,53,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17415799,11/19/2019
No Data,No Data,0,11,0,A - SUSPECTED SERIOUS INJURY,1,1523,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GALVESTON RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,16,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17418983,11/19/2019
No Data,No Data,0,11,0,A - SUSPECTED SERIOUS INJURY,1,1523,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GALVESTON RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,16,0,W - WHITE,0,2 - PASSENGER/OCCUPANT,3 - FRONT RIGHT,17418983,11/19/2019
No Data,No Data,0,11,0,A - SUSPECTED SERIOUS INJURY,1,1523,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,GALVESTON RD,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,31,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17418983,11/19/2019
29.70533482,-95.49516306,0,11,0,B - SUSPECTED MINOR INJURY,0,901,1,2019,TUESDAY,ONE MOTOR VEHICLE - TURNING LEFT,DUNLAP ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17419381,11/19/2019
29.70533482,-95.49516306,0,11,0,B - SUSPECTED MINOR INJURY,0,901,1,2019,TUESDAY,ONE MOTOR VEHICLE - TURNING LEFT,DUNLAP ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,14,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17419381,11/19/2019
29.67489483,-95.58308304,0,11,0,A - SUSPECTED SERIOUS INJURY,1,1848,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BISSONNET ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,75,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17423850,11/19/2019
29.67489483,-95.58308304,0,11,0,A - SUSPECTED SERIOUS INJURY,1,1848,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,BISSONNET ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,44,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17423850,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,645,1,2019,TUESDAY,ONE MOTOR VEHICLE - TURNING LEFT,US0059,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,55,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17428328,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,645,1,2019,TUESDAY,ONE MOTOR VEHICLE - TURNING LEFT,US0059,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,30,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17428328,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1751,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,LOUISIANA ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,25,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17450493,11/19/2019
No Data,No Data,0,11,1,C - POSSIBLE INJURY,0,1751,1,2019,TUESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,LOUISIANA ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,30,0,B - BLACK,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17450493,11/19/2019
29.72062481,-95.39371308,0,11,0,A - SUSPECTED SERIOUS INJURY,1,2342,1,2019,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,6101,1 - DRY,No Data,No Data,2 - CLOUDY,34,0,W - WHITE,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17414936,11/20/2019
29.72062481,-95.39371308,0,11,0,A - SUSPECTED SERIOUS INJURY,1,2342,1,2019,WEDNESDAY,ONE MOTOR VEHICLE - GOING STRAIGHT,MAIN ST,6101,1 - DRY,No Data,No Data,2 - CLOUDY,60,0,W - WHITE,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17414936,11/20/2019
No Data,No Data,0,11,2,C - POSSIBLE INJURY,0,1650,2,2019,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,W RITTENHOUSE ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,No Data,0,H - HISPANIC,0,1 - DRIVER,1 - FRONT LEFT OR MOTORCYCLE DRIVER,17416131,11/20/2019
No Data,No Data,0,11,2,C - POSSIBLE INJURY,0,1650,2,2019,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,W RITTENHOUSE ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,30,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17416131,11/20/2019
No Data,No Data,0,11,2,C - POSSIBLE INJURY,0,1650,2,2019,WEDNESDAY,ONE MOTOR VEHICLE - BACKING,W RITTENHOUSE ST,NO DATA,1 - DRY,No Data,No Data,1 - CLEAR,8,0,H - HISPANIC,1,4 - PEDESTRIAN,"16 - PEDESTRIAN, PEDALCYCLIST, OR MOTORIZED CONVEYANCE",17416131,11/20/2019
